WALKING WALKING_UPSTAIRS WALKING_DOWNSTAIRS SITTING STANDING LAYING variable
-0.7153846 -0.8028369 -0.7748148 -0.8203922 -0.8194757 -0.8851852 45
-0.7333333 -0.7333333 -0.6833333 -0.9322581 -0.8941799 -0.762037 45
-0.519774 -0.8993464 -0.9358025 -0.7588235 -0.8627451 -0.9722222 45
-0.7988506 -0.880226 -0.6618182 -0.9088235 -0.9874396 -0.7435185 45
-0.790991 -0.8625641 -0.8045977 -0.8215385 -0.8459459 -0.8748858 45
-0.779661 -0.8121212 -0.4546667 -0.8940171 -0.9252252 -0.7061404 45
-0.4666667 -0.8993464 -0.7484848 -0.787619 -0.8525 -0.7072072 45
-0.6123457 -0.8784314 -0.7376812 -0.8435185 -0.8523207 -0.9608333 45
-0.7698113 -0.7904762 -0.5902778 -0.87 -0.894359 -0.5797101 45
-0.7958974 -0.8902564 -0.7548387 -0.8516129 -0.9694915 -0.7219048 45
-0.9198381 -0.9230769 -0.9246468 -0.898527 -0.8824383 -0.8538462 46
-0.7470665 -0.8557692 -0.8543372 -0.9364548 -0.9444444 -0.7516026 46
-0.8421751 -0.9230769 -0.8838305 -0.8831361 -0.9142497 -0.8275434 46
-0.7705128 -0.9230769 -0.851282 -0.9415385 -0.9972527 -0.9444444 46
-0.8351648 -0.9230769 -0.8707038 -0.9458042 -0.9368132 -0.964497 46
-0.7300945 -0.8174962 -0.6153846 -0.8153846 -0.9757085 -0.9392713 46
-0.708502 -0.7616893 -0.6759411 -0.9839744 -0.9535559 -0.9408284 46
-0.7644231 -0.8105066 -0.6234818 -0.9498328 -0.9017094 -0.8803419 46
-0.6923077 -0.8100471 -0.7326007 -0.9276923 -0.9111111 -0.4784615 46
-0.9230769 -0.9198036 -0.8279352 -0.8190883 -0.9475524 -0.7612732 46
-0.9230769 -0.9230769 -0.9080268 -0.7764877 -0.8625205 -0.8043185 46
-0.7846154 -0.8461538 -0.6839465 -0.9064857 -0.9470366 -0.8512821 46
-0.7584345 -0.8517483 -0.7774141 -0.9167975 -0.9784076 -0.9143921 46
-0.8839635 -0.9159544 -0.7094017 -0.8689459 -0.9435897 -0.9411765 46
-0.8176638 -0.9198718 -0.6593407 -0.8787484 -0.9361393 -0.9262821 46
-0.7104072 -0.7797888 -0.6972177 -0.8940914 -0.9063116 -0.910989 46
-0.7969735 -0.8044872 -0.7441472 -0.8822115 -0.9299803 -0.9761647 46
-0.8104396 -0.8713528 -0.8475524 -0.9379217 -0.9199157 -0.8579882 46
-0.6730769 -0.7615385 -0.5956608 -0.9557429 -0.9515279 -0.7655236 46
-0.6289593 -0.8582202 -0.5264957 -0.9172494 -0.9220232 -0.7963801 46
-0.6923077 -0.7937807 -0.5692308 -0.8932127 -0.8573898 -0.9470085 46
-0.6923077 -0.6996337 -0.5299145 -0.9454094 -0.980464 -0.7510684 46
-0.6127771 -0.7647059 -0.5997151 -0.8484163 -0.9479638 -0.9230769 46
-0.7692308 -0.8813559 -0.3776224 -0.9411765 -0.9632107 -0.9487179 46
-0.8991684 -0.9349112 -0.9204244 -0.9349112 -0.9064449 -0.918862 46
-0.5384615 -0.8657343 -0.3369231 -0.9556213 -0.9293139 -0.6619433 46
-0.6761134 -0.7737557 -0.5699301 -0.9120879 -0.9326923 -0.6912682 46
-0.7507122 -0.8868778 -0.6521739 -0.9027778 -0.9649464 -0.7971154 46
-0.8461538 -0.9230769 -0.9310897 -0.8897436 -0.8934911 -0.6911929 46
-0.9230769 -0.9420118 -0.91067 -0.8933002 -0.9726206 -0.7296703 46
-0.2075484 -0.418735 -0.3073952 -0.0495136 0.08651536 -0.1587927 47
-0.1457955 -0.281748 -0.2737116 0.08519282 0.1085192 -0.1464828 47
-0.2466142 -0.4612497 -0.3258637 0.03129894 -0.08702483 -0.07395264 47
-0.1385916 -0.4868117 -0.3422857 0.03738176 0.0621 -0.2741946 47
-0.322382 -0.4277061 -0.4535245 -0.02093305 -0.01640668 -0.1356325 47
-0.1968417 -0.4451206 -0.4116493 0.003046954 0.06645218 -0.2197299 47
-0.3137274 -0.4326846 -0.3656505 -0.03343122 -0.07970473 -0.635913 47
-0.3808924 -0.2901178 -0.2007579 -0.1641874 0.02311557 -0.3072484 47
-0.3107276 -0.3412197 -0.4406339 -0.1093838 -0.1057117 -0.4459628 47
-0.2633259 -0.3003909 -0.3216791 -0.08261407 0.1591236 -0.1405202 47
-0.3736079 -0.5244794 -0.4002964 -0.0503404 0.08901024 -0.06377098 47
-0.261426 -0.4202356 -0.3322492 0.03266997 0.06362376 -0.2356072 47
-0.2314627 -0.4800801 -0.3855545 -0.009351473 0.03280625 -0.2629906 47
-0.3588046 -0.3891336 -0.3496099 -0.145044 -0.245905 -0.4429504 47
-0.395518 -0.5050136 -0.4455767 -4.229048e-05 0.06271776 -0.1489121 47
-0.350682 -0.4380311 -0.4479584 -0.007578596 -0.01623714 -0.3464136 47
-0.414941 -0.5292345 -0.5145622 0.02848663 -0.03255325 -0.1151418 47
-0.3621071 -0.5175968 -0.4358415 0.05123633 0.01566958 -0.09752781 47
-0.1764475 -0.3441017 -0.3231372 -0.3152881 0.0424164 -0.2531887 47
-0.2273199 -0.4484923 -0.4975147 -0.06188904 -0.07327939 -0.2130343 47
-0.1594484 -0.4179906 -0.4372315 0.08791106 -0.08500762 -0.5170305 47
-0.2183854 -0.2139683 -0.3677138 -0.1627254 0.00672336 -0.2246635 47
-0.2712187 -0.4169504 -0.2346936 0.04594669 -0.004281565 -0.4241512 47
-0.3120463 -0.5024633 -0.5416639 -0.0165993 0.1053207 -0.4019454 47
-0.3476417 -0.5933674 -0.5546327 -0.03163983 0.03435282 -0.4033595 47
-0.2992939 -0.3843939 -0.5514384 -0.1490176 0.09101913 -0.210238 47
-0.3016603 -0.4654258 -0.3903669 -0.0585153 0.1378049 -0.1737194 47
-0.3750469 -0.3789819 -0.3511953 -0.01554813 0.0003553527 -0.33011 47
-0.3135741 -0.4382577 -0.4038704 -0.02866874 0.1286785 -0.08760597 47
-0.3463571 -0.5902615 -0.4633029 -0.1227005 -0.05327922 -0.2229584 47
-0.7247823 -0.5025069 -0.7184184 -0.9878794 -0.9990931 -0.9415331 48
-0.8319275 -0.5802089 -0.5817708 -0.9959067 -0.9952713 -0.9994252 48
-0.8085142 -0.7914659 -0.7892089 -0.9657913 -0.9870618 -0.9974316 48
-0.909462 -0.7949719 -0.8634721 -0.9894501 -0.9851283 -0.997571 48
-0.8474597 -0.7526161 -0.7674381 -0.9926703 -0.9785526 -0.9984299 48
-0.8772318 -0.7771946 -0.7642524 -0.994118 -0.9936402 -0.9900929 48
-0.3258553 -0.6195492 -0.5358459 -0.9603804 -0.9913062 -0.9940436 48
-0.6056387 -0.3581104 -0.3857173 -0.989795 -0.9775453 -0.9843831 48
-0.5495599 -0.699674 -0.4645175 -0.9474202 -0.9913426 -0.995554 48
-0.8234548 -0.5479281 -0.6896531 -0.9970576 -0.9947301 -0.9925018 48
-0.8857569 -0.6684253 -0.7674095 -0.9980863 -0.999641 -0.9982481 48
-0.8213463 -0.8330072 -0.8349005 -0.9959537 -0.983523 -0.9952355 48
-0.6834915 -0.6713963 -0.6453347 -0.9809412 -0.9985969 -0.99575 48
-0.4361991 0.320558 0.06673889 -0.9874878 -0.9916477 -0.9664029 48
-0.876505 -0.7845935 -0.7472399 -0.9926305 -0.9953938 -0.9889976 48
-0.6417524 -0.6060799 -0.483702 -0.9866284 -0.9952796 -0.9971339 48
-0.7209669 -0.6808404 -0.6749012 -0.9968159 -0.9976442 -0.9964789 48
-0.8259278 -0.7518776 -0.8212015 -0.9988434 -0.9980695 -0.9996947 48
-0.6556164 -0.6645857 -0.4513478 -0.9965246 -0.997025 -0.9995369 48
-0.7038609 -0.6946349 -0.6358576 -0.9910598 -0.991622 -0.998092 48
-0.6526299 -0.6873739 -0.56646 -0.9958946 -0.9951306 -0.9924797 48
-0.7113377 -0.6026135 -0.772788 -0.9893337 -0.9961184 -0.9916136 48
-0.3226328 -0.3856169 -0.2686258 -0.9803063 -0.9943283 -0.998515 48
-0.742163 -0.7164145 -0.6871568 -0.9969741 -0.9937624 -0.9986508 48
-0.8334325 -0.7380244 -0.8451899 -0.9973201 -0.9945745 -0.9101951 48
-0.7818369 -0.815278 -0.7411681 -0.9927142 -0.997621 -0.9991907 48
-0.7546476 -0.6924985 -0.707932 -0.9964626 -0.9971467 -0.9994895 48
-0.7506819 -0.736765 -0.7860281 -0.9951329 -0.990435 -0.9964442 48
-0.723291 -0.37231 -0.6981779 -0.9968491 -0.9993476 -0.9993192 48
-0.6070995 -0.4512139 -0.6910927 -0.994257 -0.9897415 -0.9975748 48
-0.9176265 -0.9796272 -0.8103776 -0.9991759 -0.9998173 -0.9964246 49
-0.9505906 -0.9489105 -0.8695655 -0.9994305 -0.9994125 -0.9997186 49
-0.9519752 -0.9781831 -0.9451724 -0.9983047 -0.999169 -0.9994793 49
-0.9789552 -0.9704013 -0.940052 -0.9989789 -0.9985052 -0.9991489 49
-0.9635592 -0.9594806 -0.9448698 -0.9991509 -0.9984158 -0.9995678 49
-0.9189929 -0.9599502 -0.801773 -0.9987222 -0.9989504 -0.9979657 49
-0.8300039 -0.9668639 -0.8858532 -0.9972203 -0.9989888 -0.999083 49
-0.8786612 -0.9054341 -0.6435068 -0.9992307 -0.9983832 -0.9973623 49
-0.9226791 -0.9655484 -0.8914986 -0.9976781 -0.9992267 -0.9990156 49
-0.8895456 -0.951909 -0.7590616 -0.9995702 -0.9993341 -0.9983793 49
-0.9691355 -0.9870014 -0.9379993 -0.9995209 -0.9998003 -0.9994887 49
-0.9122136 -0.9749934 -0.9041874 -0.9994329 -0.9991585 -0.9989098 49
-0.8935167 -0.9690222 -0.8646418 -0.9981705 -0.999719 -0.9993375 49
-0.9189124 -0.9048569 -0.7643164 -0.9990346 -0.9989655 -0.9975103 49
-0.9694214 -0.9791582 -0.8861065 -0.9992742 -0.9994336 -0.9992182 49
-0.9270348 -0.9597585 -0.8670718 -0.9991957 -0.9996965 -0.999564 49
-0.9610118 -0.9717852 -0.952317 -0.9996212 -0.9997258 -0.9995834 49
-0.9509596 -0.9828944 -0.9654518 -0.9997973 -0.9997783 -0.9998317 49
-0.6655617 -0.8792911 -0.5593971 -0.9995644 -0.9996473 -0.9997422 49
-0.876078 -0.9544867 -0.9294549 -0.9991493 -0.9977791 -0.9995625 49
-0.9052535 -0.9507942 -0.8723186 -0.9996042 -0.999357 -0.9990696 49
-0.778784 -0.8913835 -0.9095033 -0.9991617 -0.9994036 -0.9990294 49
-0.832743 -0.9003847 -0.657131 -0.9990054 -0.9991537 -0.9995625 49
-0.9465514 -0.9435292 -0.8598769 -0.9995468 -0.9991335 -0.9994781 49
-0.9782131 -0.9875314 -0.9789913 -0.9996808 -0.9994253 -0.9940601 49
-0.900554 -0.9694289 -0.9174179 -0.9994771 -0.9996419 -0.9997173 49
-0.911872 -0.9655259 -0.8831509 -0.9995673 -0.999691 -0.9997901 49
-0.939071 -0.9575814 -0.8750426 -0.9993803 -0.9991618 -0.999049 49
-0.8474124 -0.9689036 -0.8936777 -0.9996115 -0.9997933 -0.999838 49
-0.9254717 -0.9769986 -0.8967885 -0.9995478 -0.9977418 -0.9993277 49
-0.170547 -0.4798752 -0.02766387 -0.986597 -0.9946308 -0.9570739 50
-0.3046153 -0.2586394 0.1381207 -0.9878488 -0.9809732 -0.9858136 50
-0.3046944 -0.4784343 -0.09067071 -0.9749504 -0.9576669 -0.9805132 50
-0.3588834 -0.4183046 -0.1616329 -0.9768457 -0.9723109 -0.9785425 50
-0.3449548 -0.2897255 -0.03680122 -0.976025 -0.9630592 -0.9826897 50
-0.1509429 -0.2448128 0.136555 -0.9710375 -0.9734805 -0.9670724 50
-0.3837158 -0.4546479 -0.03052267 -0.9820372 -0.9763231 -0.980393 50
-0.3111987 -0.2002772 0.2148414 -0.9849773 -0.9890292 -0.9731106 50
-0.3142654 -0.4020448 -0.06453543 -0.9655962 -0.9713138 -0.9643041 50
-0.1079411 -0.2012143 0.1814191 -0.989365 -0.9635652 -0.9790147 50
-0.4532653 -0.4959274 -0.120463 -0.9808318 -0.9923855 -0.9848849 50
-0.0816198 -0.3858438 -0.007014723 -0.9771099 -0.9719716 -0.9687428 50
-0.2904608 -0.5062121 -0.1148516 -0.9926782 -0.9881983 -0.9851997 50
-0.4723606 -0.3834971 -0.03378205 -0.9815666 -0.9781816 -0.9720107 50
-0.390822 -0.2370531 0.06196875 -0.9881061 -0.9853535 -0.98133 50
-0.4414062 -0.5460889 -0.1554449 -0.9909643 -0.9910386 -0.98858 50
-0.4234461 -0.3602722 -0.215092 -0.9945426 -0.9921292 -0.9814721 50
-0.4147972 -0.5894106 -0.4127283 -0.9919247 -0.989545 -0.9864047 50
0.0336381 -0.2053226 0.4743173 -0.9867756 -0.9850396 -0.9834786 50
-0.1387172 -0.2561623 -0.1993604 -0.9822436 -0.9597105 -0.98389 50
-0.200442 -0.4368396 -0.03778947 -0.9897592 -0.976803 -0.9841888 50
-0.03670471 -0.03824498 0.03833642 -0.9809445 -0.9749692 -0.9695703 50
-0.2904105 -0.3656425 0.2015429 -0.9845509 -0.9832833 -0.9862047 50
-0.5096282 -0.5156446 -0.3761758 -0.9888574 -0.9811616 -0.9859985 50
-0.6255954 -0.6682082 -0.5257895 -0.9924788 -0.9884047 -0.9728591 50
-0.3642268 -0.3045406 -0.2013681 -0.9920254 -0.990587 -0.989224 50
-0.3454827 -0.5031139 -0.04378263 -0.9908396 -0.9877717 -0.9866796 50
-0.362602 -0.3188667 -0.0268677 -0.9768918 -0.9685137 -0.9800134 50
-0.2104699 -0.2250678 -0.03824582 -0.9934458 -0.9937369 -0.992154 50
-0.3895956 -0.5506784 -0.2349231 -0.9887754 -0.9678576 -0.9768879 50
-0.03522552 -0.4134446 -0.1286672 -0.9815795 -0.9854187 -0.9224626 51
-0.07876408 -0.1878421 0.09620916 -0.9771397 -0.9708513 -0.9827683 51
-0.1405086 -0.2837725 -0.1359385 -0.9541702 -0.943498 -0.9687521 51
-0.2795534 -0.2978052 -0.1729416 -0.9442984 -0.9376242 -0.94397 51
-0.1810556 -0.1968179 -0.0568033 -0.9542375 -0.9313702 -0.9653286 51
-0.07537423 -0.1229916 0.1372025 -0.9470708 -0.9514055 -0.9360434 51
-0.1231929 -0.5370757 -0.3162365 -0.9694236 -0.9671651 -0.9725316 51
0.07968329 -0.02579526 0.2206397 -0.9802211 -0.9761777 -0.9758774 51
-0.3677066 -0.6084986 -0.313643 -0.9580074 -0.9626243 -0.9640828 51
0.0309052 -0.2068728 -0.1195043 -0.9809629 -0.9421878 -0.9680392 51
-0.2418017 -0.4553179 -0.1774792 -0.9674546 -0.979287 -0.9738825 51
-0.1413741 -0.3330776 0.006394069 -0.9642362 -0.9532918 -0.9632233 51
-0.04391951 -0.3689962 -0.2078123 -0.9839141 -0.9777528 -0.9803751 51
-0.3767666 -0.3476066 0.1647751 -0.9689518 -0.9672499 -0.9693421 51
-0.06693781 -0.3381022 -0.02697694 -0.978159 -0.9678847 -0.9708332 51
-0.4542708 -0.4686052 -0.2899579 -0.9817522 -0.9824254 -0.9847529 51
-0.1942327 -0.3770519 -0.3512684 -0.9883274 -0.9862783 -0.9772124 51
-0.3619085 -0.5796503 -0.4659827 -0.9836424 -0.9752437 -0.9858653 51
0.01073187 -0.07392837 0.2767169 -0.9791416 -0.9700113 -0.9748783 51
0.157934 -0.3121611 0.205829 -0.9711583 -0.9357176 -0.9772207 51
-0.1125647 -0.2050673 -0.1073063 -0.9791804 -0.964503 -0.9720394 51
0.1599956 -0.07518293 -0.003091553 -0.9631295 -0.9521415 -0.9548333 51
-0.1554887 -0.3262363 -0.07245046 -0.9781362 -0.9751766 -0.9882303 51
-0.3528293 -0.5276042 -0.2258244 -0.9792282 -0.9677206 -0.9821406 51
-0.4344552 -0.6408494 -0.4156996 -0.982957 -0.9725545 -0.946802 51
-0.298532 -0.4193447 -0.1655524 -0.9858629 -0.9762671 -0.9871151 51
-0.1947674 -0.4424656 -0.1709753 -0.9852386 -0.9758687 -0.9852573 51
-0.2945483 -0.3580094 -0.01270397 -0.9630542 -0.935169 -0.9780948 51
-0.08802134 -0.4088866 -0.09778507 -0.9838832 -0.983195 -0.9893988 51
-0.2995253 -0.5929194 -0.2249928 -0.9804057 -0.9574349 -0.9716963 51
-0.4689992 -0.6854744 -0.2883347 -0.9860531 -0.9907522 -0.9480609 52
-0.5549567 -0.5227281 -0.2714987 -0.9851291 -0.9797752 -0.9861971 52
-0.5141373 -0.6773145 -0.5290595 -0.9708457 -0.9691749 -0.9791223 52
-0.7289916 -0.6901069 -0.5839174 -0.9751549 -0.9686484 -0.9753833 52
-0.5904966 -0.6067175 -0.4919799 -0.9695013 -0.9584387 -0.9832503 52
-0.5414386 -0.5493146 -0.2830862 -0.9541998 -0.9637435 -0.9544258 52
-0.1064904 -0.5817645 -0.2964949 -0.9685035 -0.9682296 -0.969525 52
-0.3615633 -0.3866558 0.05860969 -0.9829953 -0.9794772 -0.9621111 52
-0.3995412 -0.6151257 -0.2936778 -0.957527 -0.9671292 -0.9559092 52
-0.4640205 -0.5532307 -0.240679 -0.9860568 -0.9722415 -0.9725922 52
-0.6925939 -0.7653879 -0.5302255 -0.9811249 -0.9884608 -0.9795648 52
-0.4913862 -0.6879299 -0.4516143 -0.9755516 -0.9711225 -0.9671497 52
-0.3422637 -0.6314964 -0.276138 -0.9852612 -0.9846086 -0.9809946 52
-0.4158992 -0.2640085 -0.02487898 -0.972752 -0.9667184 -0.9685932 52
-0.6489053 -0.7145542 -0.3453765 -0.9849084 -0.9826323 -0.9747757 52
-0.4223324 -0.5652208 -0.2419741 -0.981178 -0.9860919 -0.9855449 52
-0.5234271 -0.6330177 -0.4986685 -0.9888281 -0.9895636 -0.9803801 52
-0.6011472 -0.7361493 -0.6221359 -0.9886897 -0.9862657 -0.9891169 52
-0.1293679 -0.3806571 0.05959058 -0.9839805 -0.9834633 -0.9865065 52
-0.3459945 -0.4927559 -0.3562202 -0.9732115 -0.9527411 -0.9828762 52
-0.4057002 -0.5198152 -0.1968383 -0.9834343 -0.9747806 -0.9816308 52
-0.2819734 -0.4144489 -0.4195343 -0.9753307 -0.9775674 -0.9709189 52
-0.05720213 -0.3466052 0.1577757 -0.9726562 -0.9696102 -0.9824155 52
-0.4699202 -0.483391 -0.2500002 -0.9819713 -0.9741705 -0.9815497 52
-0.6592864 -0.793267 -0.686844 -0.9863264 -0.9848323 -0.9626327 52
-0.3986732 -0.6397413 -0.3601146 -0.98799 -0.9845639 -0.9873083 52
-0.3826171 -0.6085442 -0.3436264 -0.9870877 -0.9851114 -0.9880331 52
-0.4987545 -0.5878136 -0.3652874 -0.9729396 -0.9647512 -0.9702516 52
-0.3948778 -0.6461986 -0.4111735 -0.9884702 -0.9885416 -0.9920184 52
-0.4670307 -0.7378039 -0.3996887 -0.9859783 -0.9628926 -0.9756324 52
-0.1335866 -0.461907 -0.0863279 -0.987493 -0.9950738 -0.9641607 53
-0.3143131 -0.3654154 0.04995906 -0.9894591 -0.9830079 -0.9872503 53
-0.2965966 -0.4864465 -0.1654429 -0.9762835 -0.9605709 -0.9831226 53
-0.2973261 -0.3967626 -0.2082501 -0.9787769 -0.9757067 -0.9800793 53
-0.3213903 -0.2253278 0.01105593 -0.9765305 -0.9657789 -0.9856253 53
-0.1926947 -0.1868151 0.08865151 -0.9714888 -0.9752357 -0.9686192 53
-0.3653148 -0.426974 -0.004262891 -0.9840263 -0.9787291 -0.9835602 53
-0.2714482 -0.2473366 0.172659 -0.9869136 -0.9904141 -0.9759599 53
-0.1702283 -0.327422 0.009382243 -0.9666604 -0.9712788 -0.9686013 53
-0.07915183 -0.2475983 0.1569127 -0.9895509 -0.9686121 -0.9789044 53
-0.453943 -0.458255 -0.1283416 -0.9816079 -0.9934146 -0.9871227 53
-0.03105929 -0.3906012 -0.07231143 -0.9779803 -0.9755814 -0.97282 53
-0.2197162 -0.5143378 -0.114745 -0.9936822 -0.9881851 -0.9870782 53
-0.4847977 -0.4109679 -0.03023964 -0.9819208 -0.9803966 -0.9734914 53
-0.4115001 -0.2072316 0.1080627 -0.9893144 -0.9869341 -0.9839493 53
-0.4028841 -0.5380731 -0.1256828 -0.9915679 -0.9918471 -0.9892874 53
-0.3438661 -0.287219 -0.0718767 -0.9946132 -0.9927754 -0.9832132 53
-0.3759928 -0.5753313 -0.4160505 -0.9920391 -0.9902879 -0.9866412 53
0.09083665 -0.2172652 0.4768039 -0.988577 -0.9859137 -0.985278 53
-0.1222372 -0.1870908 -0.1472786 -0.9835658 -0.9630989 -0.9862139 53
-0.1074128 -0.4629728 -0.04638679 -0.9900278 -0.9795305 -0.9870614 53
0.01800478 -0.06779785 0.04046185 -0.9842996 -0.978773 -0.9741261 53
-0.235173 -0.4248776 0.08195872 -0.9860196 -0.9845316 -0.9878409 53
-0.5076407 -0.5271047 -0.3559306 -0.9892888 -0.9817217 -0.9881405 53
-0.6241457 -0.6902136 -0.5221533 -0.9927501 -0.9893399 -0.976424 53
-0.351066 -0.3420754 -0.1308259 -0.9932999 -0.9912757 -0.9904101 53
-0.3466104 -0.4789234 -0.05228113 -0.9912923 -0.9886068 -0.9874775 53
-0.3671164 -0.3702737 -0.09801123 -0.9777868 -0.9716728 -0.9822059 53
-0.3073367 -0.2113854 -0.09863792 -0.9942202 -0.9941234 -0.9925435 53
-0.4151354 -0.5615652 -0.2898027 -0.9900176 -0.9722167 -0.9803507 53
-0.4585263 -0.6966038 -0.402449 -0.2434043 -0.32 -0.2592 54
-0.2264407 -0.475 -0.4493617 -0.2973913 -0.2911111 -0.2491667 54
-0.2682759 -0.52 -0.3730612 -0.3215385 -0.5154098 -0.3154839 54
-0.476 -0.4923077 -0.2613333 -0.2376 -0.2542857 -0.1585185 54
-0.5057143 -0.5668085 -0.4765957 -0.3090909 -0.3171429 -0.08153846 54
-0.3284211 -0.4823529 -0.4883333 -0.3149091 -0.4133333 -0.3045614 54
-0.4505263 -0.4117647 -0.5191489 -0.315 -0.3758491 -0.2707692 54
-0.54 -0.4370732 -0.3684211 -0.3486957 -0.3288889 -0.3118519 54
-0.5507692 -0.5689796 -0.42 -0.488 -0.368 -0.5016 54
-0.2415094 -0.5574468 -0.5536842 -0.2718519 -0.4336364 -0.2689655 54
-0.3857627 -0.7133333 -0.5782609 -0.3313208 -0.3234043 -0.3585965 54
-0.2432 -0.3592308 -0.4304348 -0.4070588 -0.4478689 -0.2553333 54
-0.4189474 -0.5890909 -0.3931915 -0.3763265 -0.2989474 -0.1845161 54
-0.4535593 -0.6296296 -0.5333333 -0.5281481 -0.4573333 -0.505098 54
-0.5807407 -0.5675 -0.5380952 -0.3111864 -0.3826415 -0.2811111 54
-0.4196078 -0.5254902 -0.4314894 -0.3628986 -0.3041026 -0.2857143 54
-0.2931148 -0.5608333 -0.533913 -0.214375 -0.2610256 -0.2101408 54
-0.3271429 -0.7503448 -0.4785455 -0.3908772 -0.4312329 -0.2676923 54
-0.4730769 -0.458 -0.4769231 -0.4438356 -0.4378082 -0.193253 54
-0.4023529 -0.5937255 -0.4791111 -0.4533333 -0.5715068 -0.2952941 54
-0.3984615 -0.4493617 -0.5671111 -0.2927059 -0.4148315 -0.3115556 54
-0.1626087 -0.5942857 -0.5044444 -0.2948387 -0.48 -0.4511111 54
-0.2874576 -0.387451 -0.2414815 -0.4117647 -0.3676471 -0.1883333 54
-0.3910345 -0.5464407 -0.4109091 -0.3723529 -0.324058 -0.3094444 54
-0.5545946 -0.7064615 -0.54 -0.4036923 -0.3881081 -0.5254795 54
-0.3179661 -0.6385455 -0.5016 -0.294359 -0.4205405 -0.2526316 54
-0.2112281 -0.5105882 -0.2818182 -0.3234286 -0.306 -0.2691892 54
-0.4740741 -0.4376471 -0.4182609 -0.3605556 -0.5417722 -0.3215 54
-0.2264151 -0.5640816 -0.2791667 -0.2966667 -0.4061538 -0.2063768 54
-0.3772308 -0.6609231 -0.4806452 -0.4141935 -0.5437288 -0.456 54
-0.2471579 -0.76 -0.1673469 -0.2212766 -0.1207547 -0.3112 55
-0.2210169 -0.58 -0.4 -0.1643478 -0.2066667 -0.1491667 55
-0.3468966 -0.4033898 -0.4155102 -0.33 -0.3940984 -0.1767742 55
-0.422 -0.3876923 -0.2284444 -0.2312 -0.1757143 -0.1911111 55
-0.2678571 -0.2697872 -0.3838298 -0.3154545 -0.3364286 -0.1484615 55
-0.314386 -0.4823529 -0.2716667 -0.2843636 -0.2968421 -0.1284211 55
-0.3726316 -0.7364706 -0.4808511 -0.3891667 -0.2158491 -0.2115385 55
-0.425 -0.5629268 -0.18 -0.2513043 -0.2755556 -0.1911111 55
-0.6392308 -0.637551 -0.5552381 -0.4424 -0.3324444 -0.3608 55
-0.1849057 -0.4323404 -0.08210526 -0.1214815 -0.3045455 -0.1696552 55
-0.2555932 -0.9281481 -0.3313043 -0.1577358 -0.1055319 -0.2540351 55
-0.2064 -0.4284615 -0.3252174 -0.345098 -0.2583607 -0.2273333 55
-0.2203509 -0.6043636 -0.3046809 -0.275102 -0.117193 -0.1870968 55
-0.5138983 -0.6607407 -0.6755556 -0.3866667 -0.338 -0.3882353 55
-0.4837037 -0.4716667 -0.2780952 -0.2122034 -0.1562264 -0.2577778 55
-0.3576471 -0.7066667 -0.4893617 -0.1698551 -0.3020513 -0.2182857 55
-0.3331148 -0.7066667 -0.466087 -0.201875 -0.1871795 -0.268169 55
-0.2071429 -0.7648276 -0.2385455 -0.1845614 -0.2613699 -0.1766154 55
-0.1007692 -0.351 -0.2102564 -0.3249315 -0.2350685 -0.1489157 55
-0.4031373 -0.467451 -0.4488889 -0.4163636 -0.3172603 -0.2394118 55
-0.5392308 -0.5080851 -0.3973333 -0.2997647 -0.3474157 -0.2213333 55
-0.193913 -0.5352381 -0.4555556 -0.2883871 -0.2539683 -0.2516667 55
-0.3633898 -0.585098 -0.3207407 -0.1247059 -0.2982353 -0.05333333 55
-0.3427586 -0.4447458 -0.3447273 -0.1758824 -0.1971014 -0.2105556 55
-0.3697297 -0.7175385 -0.4682759 -0.2492308 -0.2254054 -0.4443836 55
-0.2711864 -0.4261818 -0.3608 -0.1958974 -0.2432432 -0.1526316 55
-0.28 -0.7647059 -0.3581818 -0.2194286 -0.2195 -0.2172973 55
-0.4466667 -0.5898039 -0.2347826 -0.3761111 -0.2779747 -0.305 55
-0.03698113 -0.9167347 -0.3041667 -0.2373333 -0.1532308 -0.2034783 55
-0.3076923 -0.8541538 -0.3883871 -0.3070968 -0.2447458 -0.2062857 55
-0.209262 -0.3770231 -0.2531643 0.2566108 0.3141829 0.1324191 56
-0.07271016 -0.04911429 -0.1438981 0.3055468 0.3314493 0.1598083 56
-0.2160427 -0.3251511 -0.2295994 0.2157318 0.07495644 0.1759786 56
-0.1352804 -0.3796536 -0.1791152 0.2130199 0.272214 0.1824365 56
-0.3593726 -0.3978356 -0.3509116 0.07573562 0.1504631 0.2399152 56
-0.1782952 -0.4419591 -0.3157577 0.09994006 0.1865592 0.01147319 56
-0.2845865 -0.3911825 -0.3336273 0.1801326 0.09877485 0.02071592 56
-0.3458981 -0.1159896 -0.1709979 0.2278286 0.2672962 0.1649843 56
-0.3782915 -0.4272111 -0.4340221 0.02039799 -0.02350415 -0.08503094 56
-0.2601306 -0.2303375 -0.2367798 0.1934492 0.2533014 0.04855721 56
-0.3534199 -0.4469924 -0.33885 0.1533202 0.3121718 0.1781046 56
-0.2811066 -0.3312475 -0.2127877 0.1381299 0.2306726 0.08390708 56
-0.1909059 -0.3233442 -0.3466087 0.2642143 0.2379647 0.1698958 56
-0.255901 -0.2639351 -0.2710115 0.00357106 0.02375942 -0.1585991 56
